test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,10,10,5652,RD,4,285.00
mem_full_test,10,10,5686,WR,4,190.00
mem_full_test,10,10,5656,RD,4,285.00
mem_full_test,10,10,5690,WR,4,190.00
mem_full_test,10,10,5660,RD,4,285.00
mem_full_test,10,10,5694,WR,4,190.00
mem_full_test,10,10,5664,RD,4,285.00
mem_full_test,10,10,5698,WR,4,190.00
mem_full_test,10,10,5668,RD,4,285.00
mem_full_test,10,10,5702,WR,4,190.00
mem_full_test,10,10,5672,RD,4,285.00
mem_full_test,10,10,5706,WR,4,190.00
mem_full_test,10,10,5676,RD,4,285.00
mem_full_test,10,10,5710,WR,4,190.00
mem_full_test,10,10,5680,RD,4,285.00
mem_full_test,10,10,5714,WR,4,190.00
mem_full_test,10,10,5684,RD,4,285.00
mem_full_test,10,10,5718,WR,4,190.00
mem_full_test,10,10,5688,RD,4,285.00
mem_full_test,10,10,5722,WR,4,190.00
mem_full_test,10,10,5692,RD,4,285.00
mem_full_test,10,10,5726,WR,4,190.00
mem_full_test,10,10,5696,RD,4,285.00
mem_full_test,10,10,5730,WR,4,190.00
mem_full_test,10,10,5700,RD,4,285.00
mem_full_test,10,10,5734,WR,4,190.00
mem_full_test,10,10,5704,RD,4,285.00
mem_full_test,10,10,5738,WR,4,190.00
mem_full_test,10,10,5708,RD,4,285.00
mem_full_test,10,10,5742,WR,4,190.00
mem_full_test,10,10,5712,RD,4,285.00
mem_full_test,10,10,5746,WR,4,190.00
mem_full_test,10,10,5716,RD,4,285.00
mem_full_test,10,10,5750,WR,4,190.00
mem_full_test,10,10,5720,RD,4,285.00
mem_full_test,10,10,5754,WR,4,190.00
mem_full_test,10,10,5724,RD,4,285.00
mem_full_test,10,10,5758,WR,4,190.00
mem_full_test,10,10,5728,RD,4,285.00
mem_full_test,10,10,5762,WR,4,190.00
mem_full_test,10,10,5732,RD,4,285.00
mem_full_test,10,10,5766,WR,4,190.00
mem_full_test,10,10,5736,RD,4,285.00
mem_full_test,10,10,5770,WR,4,190.00
mem_full_test,10,10,5740,RD,4,285.00
mem_full_test,10,10,5774,WR,4,190.00
mem_full_test,10,10,5744,RD,4,285.00
mem_full_test,10,10,5778,WR,4,190.00
mem_full_test,10,10,5748,RD,4,285.00
mem_full_test,10,10,5782,WR,4,190.00
mem_full_test,10,10,5752,RD,4,285.00
mem_full_test,10,10,5786,WR,4,190.00
mem_full_test,10,10,5756,RD,4,285.00
mem_full_test,10,10,5790,WR,4,190.00
mem_full_test,10,10,5760,RD,4,285.00
mem_full_test,10,10,5794,WR,4,190.00
mem_full_test,10,10,5764,RD,4,285.00
mem_full_test,10,10,5798,WR,4,190.00
mem_full_test,10,10,5768,RD,4,285.00
mem_full_test,10,10,5802,WR,4,190.00
mem_full_test,10,10,5772,RD,4,285.00
mem_full_test,10,10,5806,WR,4,190.00
mem_full_test,10,10,5776,RD,4,285.00
mem_full_test,10,10,5810,WR,4,190.00
mem_full_test,10,10,5780,RD,4,285.00
mem_full_test,10,10,5814,WR,4,190.00
mem_full_test,10,10,5784,RD,4,285.00
mem_full_test,10,10,5818,WR,4,190.00
mem_full_test,10,10,5788,RD,4,285.00
mem_full_test,10,10,5822,WR,4,190.00
mem_full_test,10,10,5792,RD,4,285.00
mem_full_test,10,10,5826,WR,4,190.00
mem_full_test,10,10,5796,RD,4,285.00
mem_full_test,10,10,5830,WR,4,190.00
mem_full_test,10,10,5800,RD,4,285.00
mem_full_test,10,10,5834,WR,4,190.00
mem_full_test,10,10,5804,RD,4,285.00
mem_full_test,10,10,5838,WR,4,190.00
mem_full_test,10,10,5808,RD,4,285.00
mem_full_test,10,10,5842,WR,4,190.00
mem_full_test,10,10,5812,RD,4,285.00
mem_full_test,10,10,5846,WR,4,190.00
mem_full_test,10,10,5816,RD,4,285.00
mem_full_test,10,10,5850,WR,4,190.00
mem_full_test,10,10,5820,RD,4,285.00
mem_full_test,10,10,5854,WR,4,190.00
mem_full_test,10,10,5824,RD,4,285.00
mem_full_test,10,10,5858,WR,4,190.00
mem_full_test,10,10,5828,RD,4,285.00
mem_full_test,10,10,5862,WR,4,190.00
mem_full_test,10,10,5832,RD,4,285.00
mem_full_test,10,10,5866,WR,4,190.00
mem_full_test,10,10,5836,RD,4,285.00
mem_full_test,10,10,5870,WR,4,190.00
mem_full_test,10,10,5840,RD,4,285.00
mem_full_test,10,10,5874,WR,4,190.00
mem_full_test,10,10,5844,RD,4,285.00
mem_full_test,10,10,5878,WR,4,190.00
mem_full_test,10,10,5848,RD,4,285.00
mem_full_test,10,10,5882,WR,4,190.00
mem_full_test,10,10,5852,RD,4,285.00
mem_full_test,10,10,5886,WR,4,190.00
mem_full_test,10,10,5856,RD,4,285.00
mem_full_test,10,10,5890,WR,4,190.00
mem_full_test,10,10,5860,RD,4,285.00
mem_full_test,10,10,5894,WR,4,190.00
mem_full_test,10,10,5864,RD,4,285.00
mem_full_test,10,10,5898,WR,4,190.00
mem_full_test,10,10,5868,RD,4,285.00
mem_full_test,10,10,5902,WR,4,190.00
mem_full_test,10,10,5872,RD,4,285.00
mem_full_test,10,10,5906,WR,4,190.00
mem_full_test,10,10,5876,RD,4,285.00
mem_full_test,10,10,5910,WR,4,190.00
mem_full_test,10,10,5880,RD,4,285.00
mem_full_test,10,10,5914,WR,4,190.00
mem_full_test,10,10,5884,RD,4,285.00
mem_full_test,10,10,5918,WR,4,190.00
