test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,816,RD,12,6.00
mem_full_test,0,0,821,WR,11,4.00
mem_full_test,0,0,820,RD,2,6.00
mem_full_test,0,0,824,WR,7,4.00
mem_full_test,0,0,828,WR,7,4.00
mem_full_test,0,0,826,RD,14,6.00
mem_full_test,0,0,830,WR,12,4.00
mem_full_test,0,0,832,RD,15,6.00
mem_full_test,0,0,834,WR,5,4.00
mem_full_test,0,0,837,WR,14,4.00
mem_full_test,0,0,836,RD,13,6.00
mem_full_test,0,0,842,WR,5,4.00
mem_full_test,0,0,840,RD,10,6.00
mem_full_test,0,0,844,RD,1,6.00
mem_full_test,0,0,846,WR,6,4.00
mem_full_test,0,0,848,RD,4,6.00
mem_full_test,0,0,850,WR,5,4.00
mem_full_test,0,0,852,WR,9,4.00
mem_full_test,0,0,854,RD,14,6.00
mem_full_test,0,0,855,WR,14,6.00
mem_full_test,0,0,858,WR,15,6.00
mem_full_test,0,0,861,WR,2,4.00
mem_full_test,0,0,860,RD,0,6.00
mem_full_test,0,0,864,RD,0,6.00
mem_full_test,0,0,866,WR,4,4.00
mem_full_test,0,0,870,WR,11,4.00
mem_full_test,0,0,868,RD,9,6.00
mem_full_test,0,0,874,WR,3,4.00
mem_full_test,0,0,872,RD,9,6.00
mem_full_test,0,0,878,WR,7,4.00
mem_full_test,0,0,876,RD,2,6.00
mem_full_test,0,0,880,RD,9,6.00
mem_full_test,0,0,882,WR,7,4.00
mem_full_test,0,0,884,RD,5,6.00
mem_full_test,0,0,886,RD,1,6.00
mem_full_test,0,0,888,WR,14,4.00
mem_full_test,0,0,890,RD,5,6.00
mem_full_test,0,0,892,RD,5,6.00
mem_full_test,0,0,893,WR,5,6.00
mem_full_test,0,0,896,WR,2,4.00
mem_full_test,0,0,900,WR,2,4.00
mem_full_test,0,0,898,RD,8,6.00
mem_full_test,0,0,902,WR,0,4.00
mem_full_test,0,0,905,WR,7,4.00
mem_full_test,0,0,904,RD,2,6.00
mem_full_test,0,0,908,RD,7,8.00
mem_full_test,0,0,910,WR,13,4.00
mem_full_test,0,0,912,RD,9,6.00
mem_full_test,0,0,915,WR,3,4.00
mem_full_test,0,0,914,RD,4,6.00
mem_full_test,0,0,918,RD,11,6.00
mem_full_test,0,0,920,WR,15,4.00
mem_full_test,0,0,923,WR,7,4.00
mem_full_test,0,0,922,RD,14,6.00
mem_full_test,0,0,926,RD,13,6.00
mem_full_test,0,0,928,WR,0,4.00
mem_full_test,0,0,930,RD,9,6.00
mem_full_test,0,0,932,WR,2,4.00
mem_full_test,0,0,934,RD,13,6.00
mem_full_test,0,0,936,WR,2,4.00
mem_full_test,0,0,939,WR,2,4.00
mem_full_test,0,0,938,RD,13,6.00
mem_full_test,0,0,942,RD,13,6.00
mem_full_test,0,0,945,WR,0,4.00
mem_full_test,0,0,944,RD,1,6.00
mem_full_test,0,0,948,RD,12,6.00
mem_full_test,0,0,951,WR,5,4.00
mem_full_test,0,0,950,RD,0,6.00
mem_full_test,0,0,954,RD,6,6.00
mem_full_test,0,0,956,WR,6,4.00
mem_full_test,0,0,958,RD,11,6.00
mem_full_test,0,0,960,WR,7,4.00
mem_full_test,0,0,962,RD,6,6.00
mem_full_test,0,0,964,WR,2,4.00
mem_full_test,0,0,968,WR,5,4.00
mem_full_test,0,0,966,RD,10,6.00
mem_full_test,0,0,971,WR,0,4.00
mem_full_test,0,0,970,RD,12,6.00
mem_full_test,0,0,974,RD,11,6.00
mem_full_test,0,0,976,WR,13,4.00
mem_full_test,0,0,978,WR,12,4.00
mem_full_test,0,0,980,WR,0,4.00
mem_full_test,0,0,984,WR,10,4.00
mem_full_test,0,0,982,RD,9,6.00
mem_full_test,0,0,986,RD,8,6.00
mem_full_test,0,0,988,WR,11,4.00
mem_full_test,0,0,990,WR,10,4.00
mem_full_test,0,0,992,RD,6,6.00
mem_full_test,0,0,994,WR,6,5.00
mem_full_test,0,0,998,WR,10,4.00
mem_full_test,0,0,996,RD,3,6.00
mem_full_test,0,0,1000,RD,9,6.00
mem_full_test,0,0,1002,WR,14,4.00
mem_full_test,0,0,1005,WR,9,4.00
